date;id;workflow name;main success runs;main failure runs;main cancelled runs;main skipped runs;main retries;main min duration;main avg duration;main max duration;pr success runs;pr failure runs;pr cancelled runs;pr skipped runs;pr retries;pr min duration;pr avg duration;pr max duration
2023-07-26;_security-alerts.yml;Send dependabot new vulnerability alerts;0;1;0;0;0;0,0003009259259;0,0003009259259;0,0003009259259;0;0;0;0;0;0;0;0
2023-07-26;code_generation_trigger.yml;Code generation trigger;21;0;0;0;0;0,0001273148148;0,0001725088183;0,0002893518519;0;0;0;0;0;0;0;0
2023-07-26;codeql.yml;CodeQL;0;1;0;0;0;0,0003587962963;0,0003587962963;0,0003587962963;0;0;0;0;0;0;0;0
2023-07-26;devextreme_npm_tests.yml;DevExtreme package tests;15;13;0;0;0;0,01344907407;0,02131531085;0,03728009259;40;9;6;0;8;0,00003472222222;0,01299873737;0,03209490741
2023-07-26;lint.yml;Lint;28;0;0;0;0;0,007627314815;0,01539599868;0,02274305556;44;5;6;0;0;0,00002314814815;0,01360627104;0,03277777778
2023-07-26;qunit_tests-additional-renovation.yml;Additional QUnit;25;3;0;0;0;0,00943287037;0,01559647817;0,02774305556;46;4;5;0;4;0,00002314814815;0,0132723064;0,03076388889
2023-07-26;qunit_tests-renovation.yml;QUnit tests for renovation;28;0;0;0;0;0,00974537037;0,01513434193;0,02736111111;48;1;6;0;0;0,00003472222222;0,01372853535;0,03005787037
2023-07-26;renovate_autoapprove.yml;Auto approve renovate bot PR;0;0;0;0;0;0;0;0;58;0;0;0;0;0,00009259259259;0,001317049808;0,01142361111
2023-07-26;renovation.yml;Renovation;28;0;0;0;0;0,002071759259;0,003859540344;0,01478009259;52;0;3;0;0;0,00002314814815;0,004060395623;0,01336805556
2023-07-26;styles.yml;Styles tests;28;0;0;0;0;0,0006944444444;0,001861359127;0,01324074074;52;0;3;0;0;0,00002314814815;0,002331018519;0,01194444444
2023-07-26;testcafe_tests.yml;TestCafe tests;9;19;0;0;0;0,009652777778;0,02074900794;0,03739583333;32;15;8;0;15;0,00002314814815;0,01351178451;0,03439814815
2023-07-26;themebuilder_tests.yml;Themebuilder and Styles tests;28;0;0;0;0;0,003969907407;0,006648892196;0,01724537037;51;0;4;0;0;0,00002314814815;0,007209175084;0,01756944444
2023-07-26;ts_declarations.yml;TS Declarations;28;0;0;0;0;0,0009027777778;0,002229662698;0,01354166667;52;0;3;0;0;0,00003472222222;0,002636363636;0,01212962963
