date;id;workflow name;main success runs;main failure runs;main cancelled runs;main skipped runs;main retries;main min duration;main avg duration;main max duration;pr success runs;pr failure runs;pr cancelled runs;pr skipped runs;pr retries;pr min duration;pr avg duration;pr max duration
2023-07-27;_security-alerts.yml;Send dependabot new vulnerability alerts;0;1;0;0;0;0,0003009259259;0,0003009259259;0,0003009259259;0;0;0;0;0;0;0;0
2023-07-27;code_generation_trigger.yml;Code generation trigger;8;0;0;0;0;0,0001157407407;0,0001403356481;0,000162037037;0;0;0;0;0;0;0;0
2023-07-27;codeql.yml;CodeQL;1;0;0;0;0;0,01515046296;0,01515046296;0,01515046296;0;0;0;0;0;0;0;0
2023-07-27;devextreme_npm_tests.yml;DevExtreme package tests;10;5;0;0;0;0,008981481481;0,01598533951;0,02440972222;11;28;1;0;11;0,0009953703704;0,0124771412;0,02024305556
2023-07-27;lint.yml;Lint;15;0;0;0;0;0,007615740741;0,01586651235;0,02172453704;30;9;1;0;0;0,001967592593;0,01177546296;0,0215625
2023-07-27;qunit_tests-additional-renovation.yml;Additional QUnit;14;1;0;0;0;0,01001157407;0,01323611111;0,0196412037;31;9;0;0;3;0,0009490740741;0,01113368056;0,01769675926
2023-07-27;qunit_tests-renovation.yml;QUnit tests for renovation;15;0;0;0;0;0,007349537037;0,0131087963;0,01790509259;34;5;1;0;0;0,0009259259259;0,0113275463;0,02153935185
2023-07-27;renovate_autoapprove.yml;Auto approve renovate bot PR;2;0;0;0;0;0,000775462963;0,000943287037;0,001111111111;42;0;0;0;1;0,00009259259259;0,0002675815697;0,001909722222
2023-07-27;renovation.yml;Renovation;15;0;0;0;0;0,001990740741;0,003371141975;0,006296296296;39;1;0;0;0;0,0008680555556;0,003158854167;0,009907407407
2023-07-27;styles.yml;Styles tests;15;0;0;0;0;0,0005671296296;0,001461419753;0,003854166667;40;0;0;0;0;0,0005902777778;0,001348958333;0,009756944444
2023-07-27;testcafe_tests.yml;TestCafe tests;12;3;0;0;1;0,004583333333;0,0146882716;0,02600694444;23;15;2;0;9;0,001006944444;0,01478385417;0,06677083333
2023-07-27;themebuilder_tests.yml;Themebuilder and Styles tests;15;0;0;0;0;0,003935185185;0,006122685185;0,008796296296;38;1;1;0;0;0,0007291666667;0,005908854167;0,009421296296
2023-07-27;ts_declarations.yml;TS Declarations;15;0;0;0;0;0,0009375;0,001847993827;0,004375;39;1;0;0;0;0,0008217592593;0,001589699074;0,009097222222
